# name: 김선휘
# student_id: 192719
# mouse_id: m3
# video: m3_epm.mp4
frame,timestamp_s,x,y,area
200,6.685,1107,554,2552
205,6.852,1111,557,2424
210,7.019,1108,557,3091
215,7.187,1110,556,3142
220,7.354,1113,557,3204
225,7.521,1138,557,3202
230,7.688,1160,554,3549
235,7.855,1182,554,3315
240,8.022,1205,554,3544
245,8.189,1204,553,3185
250,8.356,1206,553,3324
255,8.524,1197,554,4285
260,8.691,1197,551,5572
265,8.858,1199,550,5545
270,9.025,1199,552,5159
275,9.192,1207,554,4682
280,9.359,1258,557,3652
285,9.526,1301,554,3756
290,9.694,1332,558,3761
295,9.861,1335,556,3685
300,10.028,1323,556,3355
305,10.195,1326,557,3554
310,10.362,1333,556,3765
315,10.529,1321,557,3201
320,10.696,1320,554,3835
325,10.863,1292,548,6373
330,11.031,1302,552,5432
335,11.198,1280,557,6101
340,11.365,1262,557,6725
345,11.532,1243,557,7749
350,11.699,1211,553,8132
355,11.866,1168,552,9244
360,12.033,1119,553,9683
365,12.200,1089,553,10599
370,12.368,1082,554,10689
375,12.535,1079,554,11112
380,12.702,1080,556,10049
385,12.869,1078,556,11010
390,13.036,1038,555,9563
395,13.203,1015,556,9469
400,13.370,999,560,5481
405,13.538,993,558,10343
410,13.705,1012,558,8174
415,13.872,1011,557,9797
420,14.039,1013,558,5307
425,14.206,1009,559,6122
430,14.373,1014,561,5432
435,14.540,1001,560,5451
440,14.707,990,563,5384
445,14.875,989,562,5359
450,15.042,1016,561,4691
455,15.209,1018,559,4755
460,15.376,1012,558,6498
465,15.543,1012,558,5652
470,15.710,1008,557,9182
475,15.877,1009,556,6786
480,16.044,1001,557,10233
485,16.212,1003,557,9759
490,16.379,1012,555,9451
495,16.546,999,558,5554
500,16.713,984,557,5497
505,16.880,987,557,5416
510,17.047,1007,556,9423
515,17.214,1007,557,9046
520,17.381,1005,556,9958
525,17.549,1004,557,9459
530,17.716,1002,557,10224
535,17.883,1011,557,8912
540,18.050,1010,556,9074
545,18.217,1012,556,9588
550,18.384,1008,556,5985
555,18.551,1013,557,5095
560,18.719,996,556,6367
565,18.886,981,561,6019
570,19.053,984,560,5823
575,19.220,1003,560,4877
580,19.387,1014,556,9528
585,19.554,1008,557,5276
590,19.721,999,553,5606
595,19.888,993,550,5336
