# name: 김선휘
# student_id: 192719
# mouse_id: m4
# video: m4_epm.mp4
frame,timestamp_s,x,y,area
169,5.649,851,559,3699
174,5.816,814,561,4580
179,5.983,782,562,3906
184,6.150,764,559,3885
189,6.317,719,569,4600
194,6.485,727,568,3994
199,6.652,720,566,5300
204,6.819,722,568,5668
209,6.986,753,568,3269
214,7.153,739,566,3638
219,7.320,701,559,4100
224,7.487,676,562,3984
229,7.654,653,563,4379
234,7.822,661,562,4393
239,7.989,712,561,3346
244,8.156,725,561,3278
249,8.323,705,561,5065
254,8.490,695,559,5837
259,8.657,691,555,5415
264,8.824,717,558,2899
269,8.991,704,565,5127
274,9.159,727,565,2929
279,9.326,683,562,3778
284,9.493,646,560,3763
289,9.660,604,564,4000
294,9.827,569,562,4097
299,9.994,535,569,4238
304,10.161,544,568,4268
309,10.328,576,565,4028
314,10.496,577,565,4288
319,10.663,560,572,4667
324,10.830,577,567,3318
329,10.997,575,557,4617
334,11.164,590,563,3335
339,11.331,542,566,3870
344,11.498,480,568,3656
349,11.665,498,566,3370
354,11.833,495,561,3981
359,12.000,457,561,8776
364,12.167,461,564,9530
369,12.334,464,564,10873
374,12.501,464,565,10878
379,12.668,464,564,11097
384,12.835,464,565,10571
389,13.002,468,567,10056
394,13.170,463,567,9711
399,13.337,503,568,3107
404,13.504,503,565,3349
409,13.671,540,562,3595
414,13.838,592,563,3336
419,14.005,618,561,3147
424,14.172,642,562,3395
429,14.339,684,561,3623
434,14.507,713,561,4103
439,14.674,754,560,3748
444,14.841,791,562,3973
449,15.008,835,559,3698
454,15.175,863,558,4459
459,15.342,864,560,4327
464,15.509,848,560,3678
469,15.677,839,563,3460
474,15.844,838,563,3634
479,16.011,835,561,3614
484,16.178,782,559,12934
489,16.345,841,563,3397
494,16.512,854,558,4600
499,16.679,863,560,4397
504,16.846,877,567,4020
509,17.014,895,573,3940
514,17.181,896,573,4086
519,17.348,898,577,4476
524,17.515,908,588,4168
529,17.682,910,589,4004
534,17.849,911,592,4123
539,18.016,910,593,4139
544,18.183,904,586,3891
549,18.351,849,573,11174
554,18.518,911,573,4087
559,18.685,915,566,3964
564,18.852,915,561,4036
569,19.019,914,547,4851
574,19.186,903,544,5822
579,19.353,905,538,6173
584,19.520,908,534,6515
589,19.688,921,529,4049
594,19.855,924,509,4199
599,20.022,917,498,6158
604,20.189,916,503,5789
609,20.356,923,513,3881
614,20.523,924,515,3825
619,20.690,917,516,3741
624,20.857,910,508,3857
629,21.025,908,511,3786
634,21.192,905,517,3647
639,21.359,906,521,3630
644,21.526,906,530,3211
649,21.693,904,536,3251
654,21.860,897,539,4345
659,22.027,905,535,3179
664,22.194,892,546,4590
669,22.362,903,538,3385
674,22.529,902,532,3671
679,22.696,904,537,3587
684,22.863,915,543,3880
689,23.030,913,535,5266
694,23.197,915,535,4756
699,23.364,916,535,4650
704,23.531,924,538,3376
709,23.699,922,540,3474
714,23.866,902,553,5816
719,24.033,913,561,4986
724,24.200,931,568,4826
729,24.367,938,571,4543
734,24.534,941,571,4517
739,24.701,917,572,10170
744,24.868,916,576,11445
749,25.036,935,569,4720
754,25.203,937,572,4198
759,25.370,927,565,5113
764,25.537,917,541,6210
769,25.704,920,534,5695
774,25.871,920,537,5374
779,26.038,920,537,5218
784,26.206,918,537,4838
789,26.373,914,539,4704
794,26.540,914,540,4716
799,26.707,914,540,4737
804,26.874,914,540,4800
809,27.041,914,540,5139
814,27.208,919,534,6287
819,27.375,928,535,5041
824,27.543,936,542,3683
829,27.710,931,541,4497
834,27.877,937,545,3546
839,28.044,932,541,4456
844,28.211,933,538,4705
849,28.378,932,550,4523
854,28.545,935,548,4158
859,28.712,932,547,4609
864,28.880,933,550,4182
869,29.047,932,557,4061
874,29.214,919,563,4004
879,29.381,901,565,4881
884,29.548,893,566,5571
889,29.715,908,565,4139
894,29.882,855,562,5888
899,30.049,861,561,4814
904,30.217,814,565,12685
909,30.384,859,564,3663
914,30.551,837,562,5569
919,30.718,831,560,6113
924,30.885,850,561,4750
929,31.052,832,562,5753
934,31.219,811,559,10832
939,31.386,817,566,11802
944,31.554,882,558,2829
949,31.721,861,558,12084
954,31.888,874,561,12290
959,32.055,879,559,12632
964,32.222,886,551,13826
969,32.389,896,538,12904
974,32.556,898,536,12331
979,32.723,899,538,11480
984,32.891,898,539,11364
989,33.058,899,538,12192
994,33.225,899,526,12638
999,33.392,907,503,12094
1004,33.559,910,481,11543
1009,33.726,910,481,11565
1014,33.893,908,499,9567
1019,34.060,907,499,8548
1024,34.228,906,496,7881
1029,34.395,910,511,9279
1034,34.562,914,523,8467
1039,34.729,916,529,8261
1044,34.896,919,533,8170
1049,35.063,922,536,7008
1054,35.230,915,515,5226
1059,35.397,924,538,6453
1064,35.565,917,522,5521
1069,35.732,918,526,6112
1074,35.899,918,526,6107
1079,36.066,909,541,7948
1084,36.233,899,546,9494
1089,36.400,909,541,7320
1094,36.567,917,539,6889
1099,36.735,914,530,5935
1104,36.902,918,532,6001
1109,37.069,917,530,5672
1114,37.236,919,530,5622
1119,37.403,917,532,5843
1124,37.570,912,530,6883
1129,37.737,911,519,8089
1134,37.904,918,502,8760
1139,38.072,919,501,8738
1144,38.239,918,500,8971
1149,38.406,917,520,7060
1154,38.573,916,524,6193
1159,38.740,914,527,6107
1164,38.907,895,543,9271
1169,39.074,895,546,9808
1174,39.241,877,550,11728
1179,39.409,877,551,13162
1184,39.576,889,551,11738
1189,39.743,889,562,11315
1194,39.910,896,564,12650
1199,40.077,901,566,12792
1204,40.244,905,568,12965
1209,40.411,904,563,12767
1214,40.578,903,561,11652
1219,40.746,902,569,10541
1224,40.913,905,568,10179
1229,41.080,905,568,9968
1234,41.247,905,568,10161
1239,41.414,905,567,9913
1244,41.581,902,567,10681
1249,41.748,900,567,10150
1254,41.915,901,569,9724
1259,42.083,903,569,9499
1264,42.250,902,568,9757
1269,42.417,901,568,10454
1274,42.584,893,573,10627
1279,42.751,896,571,10377
1284,42.918,898,567,10728
1289,43.085,898,567,10537
1294,43.252,896,564,10827
1299,43.420,894,565,11073
1304,43.587,893,568,11498
1309,43.754,897,578,12103
1314,43.921,897,583,11968
1319,44.088,896,575,11442
1324,44.255,900,573,11050
1329,44.422,899,571,10731
1334,44.589,899,569,10197
1339,44.757,903,568,9757
1344,44.924,904,573,9143
1349,45.091,898,570,10101
1354,45.258,896,563,10896
1359,45.425,892,552,11206
1364,45.592,891,551,11893
1369,45.759,891,543,13711
1374,45.926,891,537,14414
1379,46.094,868,539,13418
1384,46.261,843,553,10657
1389,46.428,832,554,11559
1394,46.595,821,552,12440
1399,46.762,838,553,6414
1404,46.929,833,555,12397
1409,47.096,842,555,10471
1414,47.264,829,556,11290
1419,47.431,795,555,9884
1424,47.598,767,554,11311
1429,47.765,727,553,11137
1434,47.932,681,558,9751
1439,48.099,644,555,10510
1444,48.266,619,556,10891
1449,48.433,605,557,11962
1454,48.601,594,557,14039
1459,48.768,627,562,10865
1464,48.935,613,562,10984
1469,49.102,591,561,10977
1474,49.269,569,560,9402
1479,49.436,530,563,11254
1484,49.603,492,559,10538
1489,49.770,485,563,9968
1494,49.938,486,562,12011
1499,50.105,491,565,11384
1504,50.272,506,568,4704
1509,50.439,480,565,10454
1514,50.606,477,566,9945
1519,50.773,477,564,11486
1524,50.940,496,565,12300
1529,51.107,491,565,12712
1534,51.275,541,562,3831
1539,51.442,480,564,14010
1544,51.609,476,564,14288
1549,51.776,483,566,14187
1554,51.943,499,564,13098
1559,52.110,506,563,13739
1564,52.277,545,562,11760
1569,52.444,574,562,11885
1574,52.612,593,561,12093
1579,52.779,613,561,10622
